Table_Name,Record_ID,Error_Type,Column_Name,Original_Value,Corrupted_Value,Description
fact_payments,PAY0002924,PAYMENT_AFTER_DROPOUT,Payment_Date,2023-07-18 00:00:00,2023-03-17 00:00:00,Sinh viên STU000801 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0002064,PAYMENT_AFTER_DROPOUT,Payment_Date,2023-01-05 00:00:00,2021-11-28 00:00:00,Sinh viên STU000701 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0001318,PAYMENT_AFTER_DROPOUT,Payment_Date,2025-01-27 00:00:00,2023-09-28 00:00:00,Sinh viên STU001326 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0001607,PAYMENT_AFTER_DROPOUT,Payment_Date,2027-06-22 00:00:00,2026-05-08 00:00:00,Sinh viên STU001004 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0002521,PAYMENT_AFTER_DROPOUT,Payment_Date,2025-12-26 00:00:00,2025-09-17 00:00:00,Sinh viên STU001392 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0000369,PAYMENT_AFTER_DROPOUT,Payment_Date,2025-08-05 00:00:00,2025-04-27 00:00:00,Sinh viên STU000825 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0000881,PAYMENT_AFTER_DROPOUT,Payment_Date,2029-12-08 00:00:00,2026-09-03 00:00:00,Sinh viên STU001248 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0002173,PAYMENT_AFTER_DROPOUT,Payment_Date,2026-06-22 00:00:00,2026-09-05 00:00:00,Sinh viên STU000093 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0002090,PAYMENT_AFTER_DROPOUT,Payment_Date,2023-05-19 00:00:00,2024-10-31 00:00:00,Sinh viên STU000825 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0001761,PAYMENT_AFTER_DROPOUT,Payment_Date,2026-10-23 00:00:00,2025-02-14 00:00:00,Sinh viên STU000355 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_payments,PAY0002198,PAYMENT_AFTER_DROPOUT,Payment_Date,2027-06-13 00:00:00,2023-07-20 00:00:00,Sinh viên STU000041 đã nghỉ học nhưng vẫn phát sinh thanh toán sau Dropout_Date.
fact_tuition_invoices,INV0001386,TOTAL_FORMULA_MISMATCH,Total_Amount,31142000,31871000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001194,TOTAL_FORMULA_MISMATCH,Total_Amount,9033000,12334000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000279,TOTAL_FORMULA_MISMATCH,Total_Amount,25760000,27566000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000025,TOTAL_FORMULA_MISMATCH,Total_Amount,11971000,12627000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000694,TOTAL_FORMULA_MISMATCH,Total_Amount,16813000,17157000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000419,TOTAL_FORMULA_MISMATCH,Total_Amount,12768000,15726000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002059,TOTAL_FORMULA_MISMATCH,Total_Amount,8699000,11943000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000114,TOTAL_FORMULA_MISMATCH,Total_Amount,17992000,21539000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002600,TOTAL_FORMULA_MISMATCH,Total_Amount,14370000,14574000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001021,TOTAL_FORMULA_MISMATCH,Total_Amount,16863000,20552000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001737,TOTAL_FORMULA_MISMATCH,Total_Amount,6544000,9134000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002095,TOTAL_FORMULA_MISMATCH,Total_Amount,4759000,7553000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001779,TOTAL_FORMULA_MISMATCH,Total_Amount,13084000,14656000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002698,TOTAL_FORMULA_MISMATCH,Total_Amount,14869000,18141000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001686,TOTAL_FORMULA_MISMATCH,Total_Amount,27659000,28497000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000704,TOTAL_FORMULA_MISMATCH,Total_Amount,22144000,23623000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002627,TOTAL_FORMULA_MISMATCH,Total_Amount,29874000,31168000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002977,TOTAL_FORMULA_MISMATCH,Total_Amount,26952000,29373000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000093,TOTAL_FORMULA_MISMATCH,Total_Amount,29793000,31964000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002048,TOTAL_FORMULA_MISMATCH,Total_Amount,21763000,24821000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000054,TOTAL_FORMULA_MISMATCH,Total_Amount,27810000,28665000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001981,TOTAL_FORMULA_MISMATCH,Total_Amount,15444000,16075000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001121,TOTAL_FORMULA_MISMATCH,Total_Amount,6491000,10437000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002057,TOTAL_FORMULA_MISMATCH,Total_Amount,34073000,35239000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002268,TOTAL_FORMULA_MISMATCH,Total_Amount,34735000,38716000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001561,TOTAL_FORMULA_MISMATCH,Total_Amount,21783000,25672000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0000109,TOTAL_FORMULA_MISMATCH,Total_Amount,13229000,14380000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002649,TOTAL_FORMULA_MISMATCH,Total_Amount,14392000,16825000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0002293,TOTAL_FORMULA_MISMATCH,Total_Amount,8365000,9025000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_tuition_invoices,INV0001393,TOTAL_FORMULA_MISMATCH,Total_Amount,12245000,14511000,Total_Amount không bằng Tuition_Fee - Scholarship_Amount + Late_Fee.
fact_expenses,EXP0000353,EXPENSE_OUTLIER_X100,Amount,10604000,1060400000,Khoản chi của DEP004 bị nhân 100 lần do lỗi nhập liệu.
fact_expenses,EXP0001045,EXPENSE_OUTLIER_X100,Amount,743224000,74322400000,Khoản chi của DEP004 bị nhân 100 lần do lỗi nhập liệu.
fact_expenses,EXP0000221,EXPENSE_OUTLIER_X100,Amount,969865000,96986500000,Khoản chi của DEP004 bị nhân 100 lần do lỗi nhập liệu.
fact_expenses,EXP0001065,EXPENSE_OUTLIER_X100,Amount,108071000,10807100000,Khoản chi của DEP004 bị nhân 100 lần do lỗi nhập liệu.
dim_students,STU000165,INCONSISTENT_TEXT_FORMAT,Full_Name,Chị Lâm Vũ,chị lâm vũ,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001130,INCONSISTENT_TEXT_FORMAT,Full_Name,Ông Châu Nguyễn,ÔNG CHÂU NGUYỄN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000263,INCONSISTENT_TEXT_FORMAT,Full_Name,Nhật Mai Phạm,  Nhật Mai Phạm   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000511,INCONSISTENT_TEXT_FORMAT,Full_Name,Quang Hoàng,quang hoàng,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001383,INCONSISTENT_TEXT_FORMAT,Full_Name,Bác Minh Vũ,  Bác Minh Vũ   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001165,INCONSISTENT_TEXT_FORMAT,Full_Name,Yến Hoàng,  Yến Hoàng   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000350,INCONSISTENT_TEXT_FORMAT,Full_Name,Bảo Hữu Lê,  Bảo Hữu Lê   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000734,INCONSISTENT_TEXT_FORMAT,Full_Name,Chị Lan Nguyễn,  Chị Lan Nguyễn   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000844,INCONSISTENT_TEXT_FORMAT,Full_Name,Tùng Bùi,TÙNG BÙI,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000295,INCONSISTENT_TEXT_FORMAT,Full_Name,Chị Khoa Mai,CHỊ KHOA MAI,Chuỗi bị biến đổi kiểu upper.
dim_students,STU001283,INCONSISTENT_TEXT_FORMAT,Full_Name,Thảo Trần,thảo trần,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000768,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý cô Nhật Trần,  Quý cô Nhật Trần   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000688,INCONSISTENT_TEXT_FORMAT,Full_Name,Duyên Phạm,duyên phạm,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000030,INCONSISTENT_TEXT_FORMAT,Full_Name,Hương Đặng,hương đặng,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001251,INCONSISTENT_TEXT_FORMAT,Full_Name,Nhật Bùi,nhật bùi,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001258,INCONSISTENT_TEXT_FORMAT,Full_Name,Minh Hải Trần,minh hải trần,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001233,INCONSISTENT_TEXT_FORMAT,Full_Name,Bảo Hoàng,BẢO HOÀNG,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000035,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý cô An Nguyễn,  Quý cô An Nguyễn   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000299,INCONSISTENT_TEXT_FORMAT,Full_Name,Hà Lê,HÀ LÊ,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000708,INCONSISTENT_TEXT_FORMAT,Full_Name,Hoàng Dương,hoàng dương,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000052,INCONSISTENT_TEXT_FORMAT,Full_Name,Châu Đức Hoàng,CHÂU ĐỨC HOÀNG,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000989,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý ông Hưng Nguyễn,QUÝ ÔNG HƯNG NGUYỄN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000967,INCONSISTENT_TEXT_FORMAT,Full_Name,Bảo Mai Bảo Lê,BẢO MAI BẢO LÊ,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000985,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý cô Vân Bùi,QUÝ CÔ VÂN BÙI,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000020,INCONSISTENT_TEXT_FORMAT,Full_Name,Anh Trọng Nguyễn,ANH TRỌNG NGUYỄN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000565,INCONSISTENT_TEXT_FORMAT,Full_Name,Cô Ngọc Hoàng,CÔ NGỌC HOÀNG,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000727,INCONSISTENT_TEXT_FORMAT,Full_Name,Bảo Trần,  Bảo Trần   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000881,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý cô Hà Dương,  Quý cô Hà Dương   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000408,INCONSISTENT_TEXT_FORMAT,Full_Name,Bác Nam Lê,BÁC NAM LÊ,Chuỗi bị biến đổi kiểu upper.
dim_students,STU001131,INCONSISTENT_TEXT_FORMAT,Full_Name,Nam Lê,  Nam Lê   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001223,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý ông Hưng Trần,  Quý ông Hưng Trần   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000601,INCONSISTENT_TEXT_FORMAT,Full_Name,Ông Minh Mai,ÔNG MINH MAI,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000103,INCONSISTENT_TEXT_FORMAT,Full_Name,Bác Nhiên Trần,bác nhiên trần,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001391,INCONSISTENT_TEXT_FORMAT,Full_Name,Phương Tấn Vũ,  Phương Tấn Vũ   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000602,INCONSISTENT_TEXT_FORMAT,Full_Name,Cô Lâm Nguyễn,CÔ LÂM NGUYỄN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU001218,INCONSISTENT_TEXT_FORMAT,Full_Name,Hưng Nguyễn,hưng nguyễn,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000482,INCONSISTENT_TEXT_FORMAT,Full_Name,Hải Dương,  Hải Dương   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000913,INCONSISTENT_TEXT_FORMAT,Full_Name,Khoa Hoàng Hoàng,KHOA HOÀNG HOÀNG,Chuỗi bị biến đổi kiểu upper.
dim_students,STU001474,INCONSISTENT_TEXT_FORMAT,Full_Name,Kim Thế Đặng,kim thế đặng,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000282,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý cô Dương Nguyễn,  Quý cô Dương Nguyễn   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001140,INCONSISTENT_TEXT_FORMAT,Full_Name,Thành Phạm,THÀNH PHẠM,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000676,INCONSISTENT_TEXT_FORMAT,Full_Name,Lâm Bảo Bùi,  Lâm Bảo Bùi   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000480,INCONSISTENT_TEXT_FORMAT,Full_Name,Hưng Mai Phạm,  Hưng Mai Phạm   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001394,INCONSISTENT_TEXT_FORMAT,Full_Name,Chị Hồng Mai,chị hồng mai,Chuỗi bị biến đổi kiểu lower.
dim_students,STU000500,INCONSISTENT_TEXT_FORMAT,Full_Name,Bà Hồng Dương,bà hồng dương,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001016,INCONSISTENT_TEXT_FORMAT,Full_Name,Hà Nguyễn,HÀ NGUYỄN,Chuỗi bị biến đổi kiểu upper.
dim_students,STU000461,INCONSISTENT_TEXT_FORMAT,Full_Name,Thành Hải Hoàng,  Thành Hải Hoàng   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001020,INCONSISTENT_TEXT_FORMAT,Full_Name,Kim Hoàng,kim hoàng,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001210,INCONSISTENT_TEXT_FORMAT,Full_Name,Nhật Bùi,  Nhật Bùi   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU001334,INCONSISTENT_TEXT_FORMAT,Full_Name,Anh Anh Trần,  Anh Anh Trần   ,Chuỗi bị biến đổi kiểu spaces.
dim_students,STU000056,INCONSISTENT_TEXT_FORMAT,Full_Name,Quý ông Khoa Vũ,quý ông khoa vũ,Chuỗi bị biến đổi kiểu lower.
dim_students,STU001008,INCONSISTENT_TEXT_FORMAT,Full_Name,Bà An Vũ,BÀ AN VŨ,Chuỗi bị biến đổi kiểu upper.
dim_departments,DEP001,INCONSISTENT_TEXT_FORMAT,Manager_Name,Dũng Hoàng Vũ,  Dũng Hoàng Vũ   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000791,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng và đối tác Công ty Hợp danh,hoàng và đối tác công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001926,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Đặng Trần Công ty TNHH,  Đặng Trần Công ty TNHH   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000066,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê và Dương Doanh nghiệp tư nhân,lê và dương doanh nghiệp tư nhân,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000654,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Mai Công ty Trách nhiệm hữu hạn,  Lê Mai Công ty Trách nhiệm hữu hạn   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000368,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ và đối tác Công ty Hợp danh,vũ và đối tác công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000656,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và đối tác Công ty TNHH,  Mai và đối tác Công ty TNHH   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001691,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương và đối tác Công ty Cổ phần,  Dương và đối tác Công ty Cổ phần   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001581,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương và Hoàng Công ty TNHH MTV,DƯƠNG VÀ HOÀNG CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000929,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Công ty Trách nhiệm hữu hạn,LÊ CÔNG TY TRÁCH NHIỆM HỮU HẠN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001286,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ và đối tác Công ty TNHH,VŨ VÀ ĐỐI TÁC CÔNG TY TNHH,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001980,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai Bùi Công ty TNHH,mai bùi công ty tnhh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001957,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ Mai Doanh nghiệp tư nhân,  Vũ Mai Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000722,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ Công ty TNHH,vũ công ty tnhh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000035,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương và đối tác Công ty Hợp danh,dương và đối tác công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000234,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi Lê Công ty Trách nhiệm hữu hạn,  Bùi Lê Công ty Trách nhiệm hữu hạn   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001407,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng và Phạm Công ty Trách nhiệm hữu hạn,hoàng và phạm công ty trách nhiệm hữu hạn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000254,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và Vũ Công ty TNHH MTV,  Mai và Vũ Công ty TNHH MTV   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000600,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Trần và Lê Công ty Hợp danh,TRẦN VÀ LÊ CÔNG TY HỢP DANH,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000911,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương và Lê Công ty TNHH MTV,DƯƠNG VÀ LÊ CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000122,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi và đối tác Tập Đoàn,bùi và đối tác tập đoàn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001806,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm Công ty TNHH MTV,  Phạm Công ty TNHH MTV   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000831,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Nguyễn và đối tác Tập Đoàn,nguyễn và đối tác tập đoàn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000664,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Trần Công ty TNHH MTV,LÊ TRẦN CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001810,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng và Mai Công ty TNHH MTV,HOÀNG VÀ MAI CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001944,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi và đối tác Công ty Hợp danh,BÙI VÀ ĐỐI TÁC CÔNG TY HỢP DANH,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001342,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai Công ty Trách nhiệm hữu hạn,  Mai Công ty Trách nhiệm hữu hạn   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000613,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và đối tác Công ty Trách nhiệm hữu hạn,MAI VÀ ĐỐI TÁC CÔNG TY TRÁCH NHIỆM HỮU HẠN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000068,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng và đối tác Doanh nghiệp tư nhân,  Hoàng và đối tác Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000071,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm Vũ Tập Đoàn,PHẠM VŨ TẬP ĐOÀN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000529,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê Doanh nghiệp tư nhân,LÊ DOANH NGHIỆP TƯ NHÂN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001309,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Trần Mai Công ty Hợp danh,trần mai công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000550,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi Trần Tập Đoàn,bùi trần tập đoàn,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000747,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Mai và Phạm Doanh nghiệp tư nhân,MAI VÀ PHẠM DOANH NGHIỆP TƯ NHÂN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000277,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng Nguyễn Công ty Hợp danh,  Hoàng Nguyễn Công ty Hợp danh   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001606,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê và Trần Doanh nghiệp tư nhân,LÊ VÀ TRẦN DOANH NGHIỆP TƯ NHÂN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001230,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ Công ty TNHH,  Vũ Công ty TNHH   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001200,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi Công ty TNHH MTV,BÙI CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001029,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm và Đặng Tập Đoàn,PHẠM VÀ ĐẶNG TẬP ĐOÀN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001573,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Trần và đối tác Công ty Trách nhiệm hữu hạn,  Trần và đối tác Công ty Trách nhiệm hữu hạn   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001086,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng và đối tác Doanh nghiệp tư nhân,  Hoàng và đối tác Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000492,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Nguyễn Nguyễn Doanh nghiệp tư nhân,nguyễn nguyễn doanh nghiệp tư nhân,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000159,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Lê và Mai Công ty TNHH,LÊ VÀ MAI CÔNG TY TNHH,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001789,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Hoàng Công ty Hợp danh,hoàng công ty hợp danh,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000937,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm Công ty Cổ phần,phạm công ty cổ phần,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0000730,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Vũ và Hoàng Doanh nghiệp tư nhân,vũ và hoàng doanh nghiệp tư nhân,Chuỗi bị biến đổi kiểu lower.
fact_expenses,EXP0001400,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Đặng Dương Công ty Hợp danh,  Đặng Dương Công ty Hợp danh   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000698,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Trần và đối tác Tập Đoàn,TRẦN VÀ ĐỐI TÁC TẬP ĐOÀN,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0000010,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Bùi Nguyễn Công ty TNHH,  Bùi Nguyễn Công ty TNHH   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0001968,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Trần và đối tác Doanh nghiệp tư nhân,  Trần và đối tác Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
fact_expenses,EXP0000961,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Phạm Nguyễn Công ty TNHH MTV,PHẠM NGUYỄN CÔNG TY TNHH MTV,Chuỗi bị biến đổi kiểu upper.
fact_expenses,EXP0001896,INCONSISTENT_TEXT_FORMAT,Vendor_Name,Dương và Lê Doanh nghiệp tư nhân,  Dương và Lê Doanh nghiệp tư nhân   ,Chuỗi bị biến đổi kiểu spaces.
